"project","path","type","name","status","for_packages","tag","extension","size","md5","sha1","sha256","sha512","mime_type","file_type","programming_language","is_binary","is_text","is_archive","is_media","is_legal","is_manifest","is_readme","is_top_level","is_key_file","detected_license_expression","detected_license_expression_spdx","license_detections","license_clues","percentage_of_license_text","compliance_alert","copyrights","holders","authors","package_data","emails","urls","extra_data","xlsx_errors"
"tiny_tds-v2.1.7 250113_182057","to/data.tar.gz-extract/ports/x64-mingw-ucrt/openssl/1.1.1s/lib/libcrypto.dll.a-extract/d003053.o","file","d003053.o","requires-review",,"to",".o","524","09b97e90bda406b331a3b3d5c20c838d","950e15220a870b999db5bb8a2c11b60d0903df7f","50e7cd84936cfbea7bcb40d78b8a151bc2075e3c2e3c9f129aaa5a499ce007c7",,"application/octet-stream","Intel amd64 COFF object file, no line number info, not stripped, 5 sections, symbol offset=0x134, 8 symbols",,"True",,,,,,,,,,,,,,,,,,,,,,
"tiny_tds-v2.1.7 250113_182057","to/data.tar.gz-extract/ports/x64-mingw-ucrt/openssl/1.1.1s/lib/libcrypto.dll.a-extract/d003054.o","file","d003054.o","requires-review",,"to",".o","522","2e051d29dabfdb3c937fce138f3d6c5c","195549a105c670d1112b63b275fc64e4d6f3c1b4","950bdafb977ecdaa9ce43935500c5d24e3479b8a98fe1926f9e1cee77b5fdda8",,"application/octet-stream","Intel amd64 COFF object file, no line number info, not stripped, 5 sections, symbol offset=0x134, 8 symbols",,"True",,,,,,,,,,,,,,,,,,,,,,
"tiny_tds-v2.1.7 250113_182057","to/data.tar.gz-extract/ports/x64-mingw-ucrt/openssl/1.1.1s/lib/libcrypto.dll.a-extract/d003055.o","file","d003055.o","requires-review",,"to",".o","526","e70c6a91fba68100a52c03d740df30bb","582f1833c47750907f51c8a3134455b7fb0039a3","8af0b3cd6413120a220a2eb13ba292f43cf13731318d3e3e4575a9a2d24af9f4",,"application/octet-stream","Intel amd64 COFF object file, no line number info, not stripped, 5 sections, symbol offset=0x134, 8 symbols",,"True",,,,,,,,,,,,,,,,,,,,,,
"tiny_tds-v2.1.7 250113_182057","to/data.tar.gz-extract/ports/x64-mingw-ucrt/openssl/1.1.1s/lib/libcrypto.dll.a-extract/d003056.o","file","d003056.o","requires-review",,"to",".o","508","828f6d1392a06333e66641f9d1a52acb","13a90b26adb98648c617f45d8b7f580cbb5ece17","e24b1618c8e69b69b2ec4801ecf597bb5b75963b8ca7ba6ad47a94c542476648",,"application/octet-stream","Intel amd64 COFF object file, no line number info, not stripped, 5 sections, symbol offset=0x130, 8 symbols",,"True",,,,,,,,,,,,,,,,,,,,,,
"tiny_tds-v2.1.7 250113_182057","to/data.tar.gz-extract/ports/x64-mingw-ucrt/openssl/1.1.1s/lib/libcrypto.dll.a-extract/d003057.o","file","d003057.o","requires-review",,"to",".o","508","54e946fe0e2e1b7d4754f6aaa2e8eaec","4aa41a34109e0e6d4112189ad054c9d210248fe9","fe80a5e5e086164b00be31a1fb13fd3a7ded0c0ccb49a1622337f0fa81a26811",,"application/octet-stream","Intel amd64 COFF object file, no line number info, not stripped, 5 sections, symbol offset=0x130, 8 symbols",,"True",,,,,,,,,,,,,,,,,,,,,,
"tiny_tds-v2.1.7 250113_182057","to/data.tar.gz-extract/ports/x64-mingw-ucrt/openssl/1.1.1s/lib/libcrypto.dll.a-extract/d003058.o","file","d003058.o","requires-review",,"to",".o","534","1c204c0deb9fd1303c8ee96aeaabc7a8","20d385d949132cd5c7c4252e320d7a7613f483d2","38305be6576dac75a14d793a3e6cd6bd28e6cf095ce8b15a8bab080b9304ef34",,"application/octet-stream","Intel amd64 COFF object file, no line number info, not stripped, 5 sections, symbol offset=0x138, 8 symbols",,"True",,,,,,,,,,,,,,,,,,,,,,
"tiny_tds-v2.1.7 250113_182057","to/data.tar.gz-extract/ports/x64-mingw-ucrt/openssl/1.1.1s/lib/libcrypto.dll.a-extract/d003059.o","file","d003059.o","requires-review",,"to",".o","534","e9fb2590aeb593fdff1ad03b51c34e1f","050c2dcc8c1e7ad5482e583e051ea90c9913b2c8","112aff74478769f936e4dd0023ee7077ade0abe7bc303f914478545dbfa70fc0",,"application/octet-stream","Intel amd64 COFF object file, no line number info, not stripped, 5 sections, symbol offset=0x138, 8 symbols",,"True",,,,,,,,,,,,,,,,,,,,,,
"tiny_tds-v2.1.7 250113_182057","to/data.tar.gz-extract/ports/x64-mingw-ucrt/openssl/1.1.1s/lib/libcrypto.dll.a-extract/d003060.o","file","d003060.o","requires-review",,"to",".o","508","55641b8619497b6bb148724c6a3cfe55","44cd5d5075e9134ad5e18c466fe5162149d8777a","40ca17d2eeef742fb0a19b8622c13316e08234ce5b2b449cd4e10e254d317873",,"application/octet-stream","Intel amd64 COFF object file, no line number info, not stripped, 5 sections, symbol offset=0x130, 8 symbols",,"True",,,,,,,,,,,,,,,,,,,,,,
"tiny_tds-v2.1.7 250113_182057","to/data.tar.gz-extract/ports/x64-mingw-ucrt/openssl/1.1.1s/lib/libcrypto.dll.a-extract/d003061.o","file","d003061.o","requires-review",,"to",".o","508","0a327805a7637c00ec655237d888dc92","053d6ed18a00dcf44d5be0bac78d89bde4a76bfb","dc870c74314f1cb8070d45bad70d7879048c93243ba3c5c8aacea6b3af663493",,"application/octet-stream","Intel amd64 COFF object file, no line number info, not stripped, 5 sections, symbol offset=0x130, 8 symbols",,"True",,,,,,,,,,,,,,,,,,,,,,
"tiny_tds-v2.1.7 250113_182057","to/data.tar.gz-extract/ports/x64-mingw-ucrt/openssl/1.1.1s/lib/libcrypto.dll.a-extract/d003062.o","file","d003062.o","requires-review",,"to",".o","520","9b5d814144e6d1d0c4f6e20a01389e93","3cd65063372e9e30e92bc124616598e6b229044d","5d1982b41d0178e330450754180eabd760b53e969bbedb62f690b99e1eeb7728",,"application/octet-stream","Intel amd64 COFF object file, no line number info, not stripped, 5 sections, symbol offset=0x134, 8 symbols",,"True",,,,,,,,,,,,,,,,,,,,,,
"tiny_tds-v2.1.7 250113_182057","to/data.tar.gz-extract/ports/x64-mingw-ucrt/openssl/1.1.1s/lib/libcrypto.dll.a-extract/d003063.o","file","d003063.o","requires-review",,"to",".o","544","14d11296e7008bc44f67e607529f4da6","a2bf3572f21834154d5689751636c6e4dfc5ead4","b71a82320b56ad03677e4a1ab0ccbe1e87da9d7b04970c9cf11cde64a8054b13",,"application/octet-stream","Intel amd64 COFF object file, no line number info, not stripped, 5 sections, symbol offset=0x13c, 8 symbols",,"True",,,,,,,,,,,,,,,,,,,,,,
"tiny_tds-v2.1.7 250113_182057","to/data.tar.gz-extract/ports/x64-mingw-ucrt/openssl/1.1.1s/lib/libcrypto.dll.a-extract/d003064.o","file","d003064.o","requires-review",,"to",".o","538","ddfb2b2b9d3b9d363ab66d90598acdfc","c14e1186314d4a947c97bfdafe117557c4243f30","109d6df5b432660f83e7332602638270d149e73adafc78d7262d5f82f58e6ce0",,"application/octet-stream","Intel amd64 COFF object file, no line number info, not stripped, 5 sections, symbol offset=0x138, 8 symbols",,"True",,,,,,,,,,,,,,,,,,,,,,
"tiny_tds-v2.1.7 250113_182057","to/data.tar.gz-extract/ports/x64-mingw-ucrt/openssl/1.1.1s/lib/libcrypto.dll.a-extract/d003065.o","file","d003065.o","requires-review",,"to",".o","520","d893b4325e0223cd4b9cec8835f9c8f5","d1f66941718a00b9709bb7f3fab8e158d81cfb1e","0be97f77924b150ed4016d0ca6037ee3e01bf40cc21d98c21f6d23946600bc72",,"application/octet-stream","Intel amd64 COFF object file, no line number info, not stripped, 5 sections, symbol offset=0x134, 8 symbols",,"True",,,,,,,,,,,,,,,,,,,,,,
"tiny_tds-v2.1.7 250113_182057","to/data.tar.gz-extract/ports/x64-mingw-ucrt/openssl/1.1.1s/lib/libcrypto.dll.a-extract/d003066.o","file","d003066.o","requires-review",,"to",".o","514","9fe42758ba7e748979934643e4efb5f4","5e0bfbad0d11cae90754f5d241cf170d0d23cb3e","32e204974d6db33e5065e9a62b1887ee4288a177d1a51af44fb304178d9c1043",,"application/octet-stream","Intel amd64 COFF object file, no line number info, not stripped, 5 sections, symbol offset=0x130, 8 symbols",,"True",,,,,,,,,,,,,,,,,,,,,,
"tiny_tds-v2.1.7 250113_182057","to/data.tar.gz-extract/ports/x64-mingw-ucrt/openssl/1.1.1s/lib/libcrypto.dll.a-extract/d003067.o","file","d003067.o","requires-review",,"to",".o","532","de9f85319eae328bb6bc4a651e76970f","7ffe86a718ecf50e0a5329a7d2f55ee9a9919257","4b79662c1cb3df2b4654492761383738d63c9067e1111de97fafb3c891221fd9",,"application/octet-stream","Intel amd64 COFF object file, no line number info, not stripped, 5 sections, symbol offset=0x138, 8 symbols",,"True",,,,,,,,,,,,,,,,,,,,,,
"tiny_tds-v2.1.7 250113_182057","to/data.tar.gz-extract/ports/x64-mingw-ucrt/openssl/1.1.1s/lib/libcrypto.dll.a-extract/d003068.o","file","d003068.o","requires-review",,"to",".o","532","3bd87c3263602fbbd2e2cd7d03832e03","8fc232bfeef90a883ca077fb22a073641b6e3834","b54431fcc9c89f93f636127880bd8ff18d03d5483e9b7d1d2d732e4607f0852e",,"application/octet-stream","Intel amd64 COFF object file, no line number info, not stripped, 5 sections, symbol offset=0x138, 8 symbols",,"True",,,,,,,,,,,,,,,,,,,,,,
"tiny_tds-v2.1.7 250113_182057","to/data.tar.gz-extract/ports/x64-mingw-ucrt/openssl/1.1.1s/lib/libcrypto.dll.a-extract/d003069.o","file","d003069.o","requires-review",,"to",".o","548","2e62a4cc74027dedad5b870ac314f33e","ebe6b0c8431603fbce769e9489e4237034b2c44b","b071a76047a2d54aebb665d131ed04b0a4a6a613a34fa218b44494442e6d5ad1",,"application/octet-stream","Intel amd64 COFF object file, no line number info, not stripped, 5 sections, symbol offset=0x13c, 8 symbols",,"True",,,,,,,,,,,,,,,,,,,,,,
"tiny_tds-v2.1.7 250113_182057","to/data.tar.gz-extract/ports/x64-mingw-ucrt/openssl/1.1.1s/lib/libcrypto.dll.a-extract/d003070.o","file","d003070.o","requires-review",,"to",".o","534","cb24b39606f42b57aeded351a17c3127","23d0a6fc26d934bc4df69fdf1dce39af29c6b26e","5b1214ac1f9d25fdd8f5a3ceef533929542c50c6a83141090aae84c3e928502d",,"application/octet-stream","Intel amd64 COFF object file, no line number info, not stripped, 5 sections, symbol offset=0x138, 8 symbols",,"True",,,,,,,,,,,,,,,,,,,,,,
"tiny_tds-v2.1.7 250113_182057","to/data.tar.gz-extract/ports/x64-mingw-ucrt/openssl/1.1.1s/lib/libcrypto.dll.a-extract/d003071.o","file","d003071.o","requires-review",,"to",".o","544","8016946aef2884dbca1db45958ba9db6","4e9c322285b5c9d29e16d694d8783bca7fffa2f3","83025559916a3b7e9e621ec263ec40b3a485fce0a021fc4f62b486a6741f7a49",,"application/octet-stream","Intel amd64 COFF object file, no line number info, not stripped, 5 sections, symbol offset=0x13c, 8 symbols",,"True",,,,,,,,,,,,,,,,,,,,,,
"tiny_tds-v2.1.7 250113_182057","to/data.tar.gz-extract/ports/x64-mingw-ucrt/openssl/1.1.1s/lib/libcrypto.dll.a-extract/d003072.o","file","d003072.o","requires-review",,"to",".o","532","8bd864031afcf3fde96c218285223a31","1977fdd78bb14d79b2d4770ae2cc7d69dd08bbe7","dd62d071d28f6250eb6fb6e9180a196a85fd6c1510646d990f9196dd84387e62",,"application/octet-stream","Intel amd64 COFF object file, no line number info, not stripped, 5 sections, symbol offset=0x138, 8 symbols",,"True",,,,,,,,,,,,,,,,,,,,,,
"tiny_tds-v2.1.7 250113_182057","to/data.tar.gz-extract/ports/x64-mingw-ucrt/openssl/1.1.1s/lib/libcrypto.dll.a-extract/d003073.o","file","d003073.o","requires-review",,"to",".o","526","dfd0704e5cf34a754dec59fe1ca34b93","d7d30c7c280807c15d4107ead8fd34a31e026f8a","ea67ec44d1b89b6909be0700787d0ab1d553820860913ec8bb95da210765f848",,"application/octet-stream","Intel amd64 COFF object file, no line number info, not stripped, 5 sections, symbol offset=0x134, 8 symbols",,"True",,,,,,,,,,,,,,,,,,,,,,
"tiny_tds-v2.1.7 250113_182057","to/data.tar.gz-extract/ports/x64-mingw-ucrt/openssl/1.1.1s/lib/libcrypto.dll.a-extract/d003074.o","file","d003074.o","requires-review",,"to",".o","512","c2018000af42bcac10547ec50abeb8f9","4948431a74a18960b65e25774f3d70c773f1b690","c67ceffd80848e08934019f206e08ebec949b3ec7d677a9f6fd8bc6b30258b6d",,"application/octet-stream","Intel amd64 COFF object file, no line number info, not stripped, 5 sections, symbol offset=0x130, 8 symbols",,"True",,,,,,,,,,,,,,,,,,,,,,
"tiny_tds-v2.1.7 250113_182057","to/data.tar.gz-extract/ports/x64-mingw-ucrt/openssl/1.1.1s/lib/libcrypto.dll.a-extract/d003075.o","file","d003075.o","requires-review",,"to",".o","508","717ccaa9474b131dfe7f02278a340f9f","2ba5f23d1f33a6ba333348a1e87845e4357a27d2","18c0655d06e2f91b92f533bcd88daf71cc185c728af63f267876c64b26802622",,"application/octet-stream","Intel amd64 COFF object file, no line number info, not stripped, 5 sections, symbol offset=0x130, 8 symbols",,"True",,,,,,,,,,,,,,,,,,,,,,
"tiny_tds-v2.1.7 250113_182057","to/data.tar.gz-extract/ports/x64-mingw-ucrt/openssl/1.1.1s/lib/libcrypto.dll.a-extract/d003076.o","file","d003076.o","requires-review",,"to",".o","510","561b07b0cf0a15bf99bce6e30e15d5e6","ac87c2f52b4f5ce2670fb49d40447a11de8cd802","91ca0e42c3b3fe521caef67b6528f61ee5be502f6ccd37f284de5d8825ca8f5a",,"application/octet-stream","Intel amd64 COFF object file, no line number info, not stripped, 5 sections, symbol offset=0x130, 8 symbols",,"True",,,,,,,,,,,,,,,,,,,,,,
"tiny_tds-v2.1.7 250113_182057","to/data.tar.gz-extract/ports/x64-mingw-ucrt/openssl/1.1.1s/lib/libcrypto.dll.a-extract/d003077.o","file","d003077.o","requires-review",,"to",".o","536","b71c29c6cc52eb948bfdee07d1535cc6","c0b42b6c5d7b8dd157cc178ce075333c6bb53080","9bcacb597cab6c4a7e2408393e2db4e63bbeb26d5d9952cc67046d67c6a7c7d2",,"application/octet-stream","Intel amd64 COFF object file, no line number info, not stripped, 5 sections, symbol offset=0x138, 8 symbols",,"True",,,,,,,,,,,,,,,,,,,,,,
"tiny_tds-v2.1.7 250113_182057","to/data.tar.gz-extract/ports/x64-mingw-ucrt/openssl/1.1.1s/lib/libcrypto.dll.a-extract/d003078.o","file","d003078.o","requires-review",,"to",".o","524","f7aa32a94bd23f0e15b3ef5455034c90","cb5a2631e45ff1d14a8dffd06dbac0c5e2937b12","013efdf045501d4deb72563c857e5d85beefbcc2e61c8e55053ee34d43af878e",,"application/octet-stream","Intel amd64 COFF object file, no line number info, not stripped, 5 sections, symbol offset=0x134, 8 symbols",,"True",,,,,,,,,,,,,,,,,,,,,,
"tiny_tds-v2.1.7 250113_182057","to/data.tar.gz-extract/ports/x64-mingw-ucrt/openssl/1.1.1s/lib/libcrypto.dll.a-extract/d003079.o","file","d003079.o","requires-review",,"to",".o","532","4fdd242d941b406dc58d0151b0f62326","bdd89cbaa5b2bd2ab2023d90e67b742ecf2b1195","fdc6591a090b640d06c5384746ec5b25eed5180c9d377691e1fc230fb39dd844",,"application/octet-stream","Intel amd64 COFF object file, no line number info, not stripped, 5 sections, symbol offset=0x138, 8 symbols",,"True",,,,,,,,,,,,,,,,,,,,,,
"tiny_tds-v2.1.7 250113_182057","to/data.tar.gz-extract/ports/x64-mingw-ucrt/openssl/1.1.1s/lib/libcrypto.dll.a-extract/d003080.o","file","d003080.o","requires-review",,"to",".o","508","95070d7f710bd81277c40c8b6314b915","505df2b5223ceb1b3f71e981d3ab575860a47670","5ef613902f2c7953bf261ce0858f5f0a099cc6c0238f98e6571375213dbce933",,"application/octet-stream","Intel amd64 COFF object file, no line number info, not stripped, 5 sections, symbol offset=0x130, 8 symbols",,"True",,,,,,,,,,,,,,,,,,,,,,
"tiny_tds-v2.1.7 250113_182057","to/data.tar.gz-extract/ports/x64-mingw-ucrt/openssl/1.1.1s/lib/libcrypto.dll.a-extract/d003081.o","file","d003081.o","requires-review",,"to",".o","536","29b5b18307e11ff7cf2733de4a575175","1d06260af09e55a4baa4409acf29495eb0dbb605","37a45b3d3a865c532187b2bbd0292ea4dd339f7935de47d617a02e4bbdcbb753",,"application/octet-stream","Intel amd64 COFF object file, no line number info, not stripped, 5 sections, symbol offset=0x138, 8 symbols",,"True",,,,,,,,,,,,,,,,,,,,,,
"tiny_tds-v2.1.7 250113_182057","to/data.tar.gz-extract/ports/x64-mingw-ucrt/openssl/1.1.1s/lib/libcrypto.dll.a-extract/d003082.o","file","d003082.o","requires-review",,"to",".o","524","4b165e42fae3a2012d68fbfd682dee5e","01b691a7cdbdd63cf412ad7e020cc8756fff6442","ca89c73fcd3ef0576dc1a39197fb40788aa681ec657a68f117f43874260d75be",,"application/octet-stream","Intel amd64 COFF object file, no line number info, not stripped, 5 sections, symbol offset=0x134, 8 symbols",,"True",,,,,,,,,,,,,,,,,,,,,,
"tiny_tds-v2.1.7 250113_182057","to/data.tar.gz-extract/ports/x64-mingw-ucrt/openssl/1.1.1s/lib/libcrypto.dll.a-extract/d003083.o","file","d003083.o","requires-review",,"to",".o","532","e8511ac6a6c11f7bcf1a0d57e12d9327","f499a9e08462191a82291b07e21f4a5065306d3e","f5e08307498922a64dbf4521e2d41e8d993e2a339324477a08f456e422d89bf8",,"application/octet-stream","Intel amd64 COFF object file, no line number info, not stripped, 5 sections, symbol offset=0x138, 8 symbols",,"True",,,,,,,,,,,,,,,,,,,,,,
"tiny_tds-v2.1.7 250113_182057","to/data.tar.gz-extract/ports/x64-mingw-ucrt/openssl/1.1.1s/lib/libcrypto.dll.a-extract/d003084.o","file","d003084.o","requires-review",,"to",".o","491","6da21b20d2cb0b5c6f6abc1740066fb4","aa64eea003e3fa898e59e7a20768551512c04684","6ed25c96189a796ca267cccd154639a32910ec6c1a70649f90ae50254b35d3f0",,"application/octet-stream","Intel amd64 COFF object file, no line number info, not stripped, 5 sections, symbol offset=0x12c, 8 symbols",,"True",,,,,,,,,,,,,,,,,,,,,,
"tiny_tds-v2.1.7 250113_182057","to/data.tar.gz-extract/ports/x64-mingw-ucrt/openssl/1.1.1s/lib/libcrypto.dll.a-extract/d003085.o","file","d003085.o","requires-review",,"to",".o","502","3fa20bd1ca7b15d17d3b7cd074930b27","6a41d36baaa9116765cc787df4c6c4250fa3aef1","e26a346edc4e91d549979b8fd9cc26e6130553bef560b45f3da6a9f83f942fb3",,"application/octet-stream","Intel amd64 COFF object file, no line number info, not stripped, 5 sections, symbol offset=0x12c, 8 symbols",,"True",,,,,,,,,,,,,,,,,,,,,,
"tiny_tds-v2.1.7 250113_182057","to/data.tar.gz-extract/ports/x64-mingw-ucrt/openssl/1.1.1s/lib/libcrypto.dll.a-extract/d003086.o","file","d003086.o","requires-review",,"to",".o","524","66a190a00bc9512810ce1ae2a80fae52","03c0d2c591fbb17f4d60713681a4794e878a9a42","0b34500904c43c4cf3eb65bf410dc62eac287ccadfc6896f086c5c88498500bc",,"application/octet-stream","Intel amd64 COFF object file, no line number info, not stripped, 5 sections, symbol offset=0x134, 8 symbols",,"True",,,,,,,,,,,,,,,,,,,,,,
"tiny_tds-v2.1.7 250113_182057","to/data.tar.gz-extract/ports/x64-mingw-ucrt/openssl/1.1.1s/lib/libcrypto.dll.a-extract/d003087.o","file","d003087.o","requires-review",,"to",".o","522","65426a275d2f7fd9d781e371a6f1b1a2","d42064eedf8af16664a4bb075d616182a57ecdbd","c483ff4e03bc6b256a380c448664329f21a1818ac79e244be602ceadd2f42cfd",,"application/octet-stream","Intel amd64 COFF object file, no line number info, not stripped, 5 sections, symbol offset=0x134, 8 symbols",,"True",,,,,,,,,,,,,,,,,,,,,,
"tiny_tds-v2.1.7 250113_182057","to/data.tar.gz-extract/ports/x64-mingw-ucrt/openssl/1.1.1s/lib/libcrypto.dll.a-extract/d003088.o","file","d003088.o","requires-review",,"to",".o","522","b78e763ab3f050ec23b8ce091d1ac58b","096d7301e4943e6e50a39a93677a65298fd9a91d","f8d7a78d88908004f475ef11a986b505e1f4c63d79c92ef627aacb59f01afc9b",,"application/octet-stream","Intel amd64 COFF object file, no line number info, not stripped, 5 sections, symbol offset=0x134, 8 symbols",,"True",,,,,,,,,,,,,,,,,,,,,,
"tiny_tds-v2.1.7 250113_182057","to/data.tar.gz-extract/ports/x64-mingw-ucrt/openssl/1.1.1s/lib/libcrypto.dll.a-extract/d003089.o","file","d003089.o","requires-review",,"to",".o","524","0afec0f964e9a61e5ba3d4494f206eb9","f2dd03e14026400a1b8bdff2748447df748de186","360922c4e89f2bfcd21a1f3d8ecaca02afa4d9ef0e7e2d24cbd1d7a31fbf2d7d",,"application/octet-stream","Intel amd64 COFF object file, no line number info, not stripped, 5 sections, symbol offset=0x134, 8 symbols",,"True",,,,,,,,,,,,,,,,,,,,,,
"tiny_tds-v2.1.7 250113_182057","to/data.tar.gz-extract/ports/x64-mingw-ucrt/openssl/1.1.1s/lib/libcrypto.dll.a-extract/d003090.o","file","d003090.o","requires-review",,"to",".o","544","f19af403e84547085812c7254fabd82f","cea51d946f9214b8cf4d4a95b844caafb820ffdb","0ffab6d9d2733ba9126243d4c6cde67b60435963ee85309fa51f890048e56be9",,"application/octet-stream","Intel amd64 COFF object file, no line number info, not stripped, 5 sections, symbol offset=0x13c, 8 symbols",,"True",,,,,,,,,,,,,,,,,,,,,,
"tiny_tds-v2.1.7 250113_182057","to/data.tar.gz-extract/ports/x64-mingw-ucrt/openssl/1.1.1s/lib/libcrypto.dll.a-extract/d003091.o","file","d003091.o","requires-review",,"to",".o","544","c7d18578b227f3cf92c6dc1dc0a2face","3fde3377151fce468e3148d73ef4258244787f10","3524048ac8978a8ac68f66f0c03c19baaf97ec38e97b676d198b70c172797295",,"application/octet-stream","Intel amd64 COFF object file, no line number info, not stripped, 5 sections, symbol offset=0x13c, 8 symbols",,"True",,,,,,,,,,,,,,,,,,,,,,
"tiny_tds-v2.1.7 250113_182057","to/data.tar.gz-extract/ports/x64-mingw-ucrt/openssl/1.1.1s/lib/libcrypto.dll.a-extract/d003092.o","file","d003092.o","requires-review",,"to",".o","546","9b589b95f917f2c4195e7cd0237b0b4a","168f634ca0b873fc688e901c7c48d52029fe5b86","4964c10d694bf2efda76b98c0da1ce9bfea4abaf40572600f9776f0114a491a4",,"application/octet-stream","Intel amd64 COFF object file, no line number info, not stripped, 5 sections, symbol offset=0x13c, 8 symbols",,"True",,,,,,,,,,,,,,,,,,,,,,
"tiny_tds-v2.1.7 250113_182057","to/data.tar.gz-extract/ports/x64-mingw-ucrt/openssl/1.1.1s/lib/libcrypto.dll.a-extract/d003093.o","file","d003093.o","requires-review",,"to",".o","522","92e611599cc53fb47c83885e56408ef5","c3cf55de2790a89be6cf3fa9378cfb6e39eda5b7","9aa89a4386090d662225eaa3836e6ef58de4a3b1ede9c453b7d30b8e938b14f6",,"application/octet-stream","Intel amd64 COFF object file, no line number info, not stripped, 5 sections, symbol offset=0x134, 8 symbols",,"True",,,,,,,,,,,,,,,,,,,,,,
"tiny_tds-v2.1.7 250113_182057","to/data.tar.gz-extract/ports/x64-mingw-ucrt/openssl/1.1.1s/lib/libcrypto.dll.a-extract/d003094.o","file","d003094.o","requires-review",,"to",".o","544","ff05c363fef9bfd07e8e5e820eb33cf7","ff684221768363101acf80ff572da7e893030b17","d24196a10561a41d7595a4dec094805803a159c138be7c0e381ef7a82ab6cc62",,"application/octet-stream","Intel amd64 COFF object file, no line number info, not stripped, 5 sections, symbol offset=0x13c, 8 symbols",,"True",,,,,,,,,,,,,,,,,,,,,,
"tiny_tds-v2.1.7 250113_182057","to/data.tar.gz-extract/ports/x64-mingw-ucrt/openssl/1.1.1s/lib/libcrypto.dll.a-extract/d003095.o","file","d003095.o","requires-review",,"to",".o","544","0c8a1d732c24ab7bdea6fa7dad3eddc2","30cb30b54a96e21814e4b59de918fc5f7229bc2e","09b1f05409d74db1dc7fce53b3640809459ae5b45bf9063ababd76bdd677567a",,"application/octet-stream","Intel amd64 COFF object file, no line number info, not stripped, 5 sections, symbol offset=0x13c, 8 symbols",,"True",,,,,,,,,,,,,,,,,,,,,,
"tiny_tds-v2.1.7 250113_182057","to/data.tar.gz-extract/ports/x64-mingw-ucrt/openssl/1.1.1s/lib/libcrypto.dll.a-extract/d003096.o","file","d003096.o","requires-review",,"to",".o","546","be12de3a61cdd8f623d9ece3890f31ee","ea278445be312749ec00816c481a761a8d0e07bf","6a471994f5620a9a1521c2b5b8ef38512e067749322643b89b5ed871973a53b8",,"application/octet-stream","Intel amd64 COFF object file, no line number info, not stripped, 5 sections, symbol offset=0x13c, 8 symbols",,"True",,,,,,,,,,,,,,,,,,,,,,
"tiny_tds-v2.1.7 250113_182057","to/data.tar.gz-extract/ports/x64-mingw-ucrt/openssl/1.1.1s/lib/libcrypto.dll.a-extract/d003097.o","file","d003097.o","requires-review",,"to",".o","550","fd639e88187b350a9dce41ec9e9886aa","f380ea338f02fe0d44b6f5d64b388f6b1e05743b","f6c59a9c09ee4ef78291fbdbbecbf6837ed962c7be80ae0703841a27e8c76565",,"application/octet-stream","Intel amd64 COFF object file, no line number info, not stripped, 5 sections, symbol offset=0x13c, 8 symbols",,"True",,,,,,,,,,,,,,,,,,,,,,
"tiny_tds-v2.1.7 250113_182057","to/data.tar.gz-extract/ports/x64-mingw-ucrt/openssl/1.1.1s/lib/libcrypto.dll.a-extract/d003098.o","file","d003098.o","requires-review",,"to",".o","546","309473410fa18cd6f0bd00bf8f32f323","8f1a2873dac2073ccab5bcfc3fc16f6d0e460f3c","98e53ac1c8432ce6e052bdf2cffefed9f4c9219717b93e37775470834b0f46b2",,"application/octet-stream","Intel amd64 COFF object file, no line number info, not stripped, 5 sections, symbol offset=0x13c, 8 symbols",,"True",,,,,,,,,,,,,,,,,,,,,,
"tiny_tds-v2.1.7 250113_182057","to/data.tar.gz-extract/ports/x64-mingw-ucrt/openssl/1.1.1s/lib/libcrypto.dll.a-extract/d003099.o","file","d003099.o","requires-review",,"to",".o","526","042941b0105562a250429e9934a2f74f","937f5b4ea08629c2d4bef4760b01b0b2bda02096","869ad553c8fd47f7b36224e5b754b06133891f9f5708b8b2930d532926b064ed",,"application/octet-stream","Intel amd64 COFF object file, no line number info, not stripped, 5 sections, symbol offset=0x134, 8 symbols",,"True",,,,,,,,,,,,,,,,,,,,,,
"tiny_tds-v2.1.7 250113_182057","to/data.tar.gz-extract/ports/x64-mingw-ucrt/openssl/1.1.1s/lib/libcrypto.dll.a-extract/d003100.o","file","d003100.o","requires-review",,"to",".o","532","6a85d83f0bb4097ff67cec4219c2d461","6a444d735da0264ce3266e2e306ab8cdf4d376f1","ef82d3c2c938d6311817ee04dc62eaac548c99ad33661a5fa757b8d1fc867d5e",,"application/octet-stream","Intel amd64 COFF object file, no line number info, not stripped, 5 sections, symbol offset=0x138, 8 symbols",,"True",,,,,,,,,,,,,,,,,,,,,,
"tiny_tds-v2.1.7 250113_182057","to/data.tar.gz-extract/ports/x64-mingw-ucrt/openssl/1.1.1s/lib/libcrypto.dll.a-extract/d003101.o","file","d003101.o","requires-review",,"to",".o","524","5a16c97af276a2047753b64bc3cfb38f","4fab4c4b622b186e7bf1c9714d77ab00d53f7206","f830b7750df1b3590b448b16f425423e0c0f84111bf6c6ac2fa819073bdc9f96",,"application/octet-stream","Intel amd64 COFF object file, no line number info, not stripped, 5 sections, symbol offset=0x134, 8 symbols",,"True",,,,,,,,,,,,,,,,,,,,,,
